index,cop,day,fname,by,Ok?,remarks
4152,48_4A,9,48_4A_9,RL,0,
4161,48_4B,9,48_4B_9,RL,0,
4170,48_4C,9,48_4C_9,RL,0,
4179,48_4D,9,48_4D_9,RL,0,
4188,48_6A,9,48_6A_9,RL,0,
4197,48_6B,9,48_6B_9,RL,0,
4206,49_1B,9,49_1B_9,RL,0,
4215,49_1C,9,49_1C_9,RL,0,
4224,49_1D,9,49_1D_9,RL,0,
4233,49_3B,9,49_3B_9,RL,0,
4242,50_4A,9,50_4A_9,RL,0,
4251,50_4B,9,50_4B_9,RL,0,
4260,50_5C,9,50_5C_9,RL,0,
4269,50_6C,9,50_6C_9,RL,0,
4278,51_1D,9,51_1D_9,RL,0,
4287,51_3D,9,51_3D_9,RL,0,
4296,51_4B,9,51_4B_9,RL,0,
4305,51_4C,9,51_4C_9,RL,0,
4314,51_5B,9,51_5B_9,RL,0,
4323,51_6D,9,51_6D_9,RL,0,
4332,52_1A,9,52_1A_9,RL,0,
4341,52_1C,9,52_1C_9,RL,0,
4350,52_1D,9,52_1D_9,RL,0,
4359,52_2C,9,52_2C_9,RL,0,
4368,52_2D,9,52_2D_9,RL,0,
4377,52_3A,9,52_3A_9,RL,0,
4386,52_3D,9,52_3D_9,RL,0,
4395,52_4C,9,52_4C_9,RL,0,
4404,52_5B,9,52_5B_9,RL,0,
4413,52_5C,9,52_5C_9,RL,0,
4422,52_6A,9,52_6A_9,RL,0,
4431,52_6B,9,52_6B_9,RL,0,
4440,52_6D,9,52_6D_9,RL,0,
4449,53_2A,9,53_2A_9,RL,0,
4458,53_3C,9,53_3C_9,RL,0,
4467,53_4B,9,53_4B_9,RL,0,
4476,53_5B,9,53_5B_9,RL,0,
4485,53_6A,9,53_6A_9,RL,0,
4494,53_6D,9,53_6D_9,RL,0,
4503,54_2B,9,54_2B_9,RL,0,
4512,54_3D,9,54_3D_9,RL,0,
4521,54_4B,9,54_4B_9,RL,0,
4530,54_4D,9,54_4D_9,RL,0,
4539,54_5A,9,54_5A_9,RL,0,
4548,54_5B,9,54_5B_9,RL,0,
4557,54_6A,9,54_6A_9,RL,0,
4566,54_6C,9,54_6C_9,RL,0,
4575,55_1A,9,55_1A_9,RL,0,
4584,55_1B,9,55_1B_9,RL,0,
4593,55_1C,9,55_1C_9,RL,0,
4602,55_2A,9,55_2A_9,RL,0,
4611,55_3A,9,55_3A_9,RL,0,
4620,55_3C,9,55_3C_9,RL,0,
4629,55_3D,9,55_3D_9,RL,0,
4638,55_4A,9,55_4A_9,RL,0,
4647,55_4B,9,55_4B_9,RL,0,
4656,55_4C,9,55_4C_9,RL,0,
4665,55_4D,9,55_4D_9,RL,0,
4674,55_5A,9,55_5A_9,RL,0,
4683,55_5C,9,55_5C_9,RL,0,
4692,55_5D,9,55_5D_9,RL,0,
4701,55_6B,9,55_6B_9,RL,0,
4710,55_6C,9,55_6C_9,RL,0,
4719,55_6D,9,55_6D_9,RL,0,
4728,56_1C,9,56_1C_9,RL,0,
4737,56_2D,9,56_2D_9,RL,0,
4746,56_3A,9,56_3A_9,RL,0,
4755,56_3C,9,56_3C_9,RL,0,
4764,56_4D,9,56_4D_9,RL,0,
4773,56_5A,9,56_5A_9,RL,0,
4782,56_6B,9,56_6B_9,RL,0,
4791,56_6C,9,56_6C_9,RL,0,
4800,57_4D,9,57_4D_9,RL,0,
4809,57_5B,9,57_5B_9,RL,1,?
4818,57_5D,9,57_5D_9,RL,0,
4827,57_6A,9,57_6A_9,RL,0,
4836,57_6C,9,57_6C_9,RL,0,
4845,58_1A,9,58_1A_9,RL,0,
4854,58_1B,9,58_1B_9,RL,0,
4863,58_2D,9,58_2D_9,RL,0,
4872,58_3B,9,58_3B_9,RL,0,
4881,58_3C,9,58_3C_9,RL,0,
4890,58_5B,9,58_5B_9,RL,0,
4899,58_5D,9,58_5D_9,RL,0,
4908,58_6A,9,58_6A_9,RL,0,
4917,59_1D,9,59_1D_9,RL,0,
4926,59_2B,9,59_2B_9,RL,0,
4935,59_2C,9,59_2C_9,RL,0,
4944,59_5A,9,59_5A_9,RL,0,
4953,59_5D,9,59_5D_9,RL,0,
4962,60_1A,9,60_1A_9,RL,0,
4971,60_2B,9,60_2B_9,RL,0,
4980,60_2D,9,60_2D_9,RL,0,
4989,60_3A,9,60_3A_9,RL,0,
4998,60_3D,9,60_3D_9,RL,0,
5007,60_4C,9,60_4C_9,RL,0,
5016,61_1A,9,61_1A_9,RL,1,"Platte 61, day 9, nur 47 clicks, Sprung nach 31"
5025,61_1B,9,61_1B_9,RL,1,
5034,61_1D,9,61_1D_9,RL,1,
5043,61_2A,9,61_2A_9,RL,1,
5052,61_2C,9,61_2C_9,RL,1,
5061,61_2D,9,61_2D_9,RL,1,
5070,61_3B,9,61_3B_9,RL,1,
5079,61_4A,9,61_4A_9,RL,1,
5088,61_4B,9,61_4B_9,RL,1,
5097,61_5B,9,61_5B_9,RL,1,
5106,61_5C,9,61_5C_9,RL,1,
5115,61_6A,9,61_6A_9,RL,1,
5124,61_6B,9,61_6B_9,RL,1,
5133,62_1A,9,62_1A_9,RL,0,
5142,62_2B,9,62_2B_9,RL,0,
5151,62_3C,9,62_3C_9,RL,0,
5160,62_4B,9,62_4B_9,RL,0,
5169,62_4C,9,62_4C_9,RL,0,
5178,62_4D,9,62_4D_9,RL,0,
5187,62_5D,9,62_5D_9,RL,0,
5196,63_1C,9,63_1C_9,RL,0,
5205,63_3B,9,63_3B_9,RL,0,
5214,63_4A,9,63_4A_9,RL,0,
5223,63_4C,9,63_4C_9,RL,0,
5232,63_4D,9,63_4D_9,RL,0,
5241,63_5D,9,63_5D_9,RL,0,
5250,63_6A,9,63_6A_9,RL,0,
5259,63_6C,9,63_6C_9,RL,0,
5268,64_1D,9,64_1D_9,RL,0,
5277,64_2A,9,64_2A_9,RL,0,
5286,64_2D,9,64_2D_9,RL,0,
5295,64_3A,9,64_3A_9,RL,0,
5304,64_4C,9,64_4C_9,RL,0,
5313,64_5B,9,64_5B_9,RL,0,
5322,64_5D,9,64_5D_9,RL,0,
5331,65_1A,9,65_1A_9,RL,0,
5340,65_1C,9,65_1C_9,RL,0,
5349,65_2A,9,65_2A_9,RL,0,
5358,65_4A,9,65_4A_9,RL,0,
5367,65_4D,9,65_4D_9,RL,0,
5376,65_5A,9,65_5A_9,RL,0,
5385,65_6A,9,65_6A_9,RL,0,
5394,65_6B,9,65_6B_9,RL,0,
5403,65_6C,9,65_6C_9,RL,0,
5412,66_1A,9,66_1A_9,RL,0,
5421,66_2B,9,66_2B_9,RL,0,
5430,66_2C,9,66_2C_9,RL,0,
5439,66_2D,9,66_2D_9,RL,0,
5448,66_4A,9,66_4A_9,RL,0,
5457,66_4C,9,66_4C_9,RL,0,
5466,66_5A,9,66_5A_9,RL,0,
5475,66_5B,9,66_5B_9,RL,0,
5484,66_5D,9,66_5D_9,RL,0,
5493,66_6B,9,66_6B_9,RL,0,
5502,66_6C,9,66_6C_9,RL,0,
5511,67_1B,9,67_1B_9,RL,0,
5520,67_1C,9,67_1C_9,RL,0,
5529,67_2B,9,67_2B_9,RL,0,
5538,67_4B,9,67_4B_9,RL,0,
5547,67_5C,9,67_5C_9,RL,0,
5556,67_6B,9,67_6B_9,RL,0,
5565,68_1A,9,68_1A_9,RL,0,
5574,68_2A,9,68_2A_9,RL,0,
5583,68_3A,9,68_3A_9,RL,0,
5592,68_3B,9,68_3B_9,RL,0,
5601,68_5D,9,68_5D_9,RL,0,
5610,68_6C,9,68_6C_9,RL,0,
5619,69_1A,9,69_1A_9,RL,0,
5628,69_1B,9,69_1B_9,RL,0,
5637,69_1D,9,69_1D_9,RL,0,
5646,69_2B,9,69_2B_9,RL,0,
5655,69_2C,9,69_2C_9,RL,0,
5664,69_3B,9,69_3B_9,RL,0,
5673,69_4A,9,69_4A_9,RL,0,
5682,69_4D,9,69_4D_9,RL,0,
5691,69_5B,9,69_5B_9,RL,0,
5700,69_6A,9,69_6A_9,RL,0,
5709,69_6B,9,69_6B_9,RL,0,
5718,69_6C,9,69_6C_9,RL,0,
5727,70_1A,9,70_1A_9,RL,0,
5736,70_1B,9,70_1B_9,RL,0,
5745,70_1D,9,70_1D_9,RL,0,
5754,70_2A,9,70_2A_9,RL,0,
5763,70_2B,9,70_2B_9,RL,0,
5772,70_2D,9,70_2D_9,RL,0,
5781,70_3B,9,70_3B_9,RL,0,
5790,70_4A,9,70_4A_9,RL,0,
5799,70_6D,9,70_6D_9,RL,0,
5808,71_1A,9,71_1A_9,RL,0,
5817,71_1B,9,71_1B_9,RL,0,
5826,71_1C,9,71_1C_9,RL,0,
5835,71_2B,9,71_2B_9,RL,0,
5844,71_2C,9,71_2C_9,RL,0,
5853,71_3A,9,71_3A_9,RL,0,
5862,71_3B,9,71_3B_9,RL,0,
5871,71_3C,9,71_3C_9,RL,0,
5880,71_4B,9,71_4B_9,RL,0,
5889,71_4C,9,71_4C_9,RL,0,
5898,71_4D,9,71_4D_9,RL,0,
5907,72_2B,9,72_2B_9,RL,0,
5916,72_2C,9,72_2C_9,RL,0,
5925,72_3A,9,72_3A_9,RL,0,
5934,72_3B,9,72_3B_9,RL,0,
5943,72_4A,9,72_4A_9,RL,0,
5952,72_4C,9,72_4C_9,RL,0,
5961,72_4D,9,72_4D_9,RL,0,
5970,72_5A,9,72_5A_9,RL,0,
5979,72_5B,9,72_5B_9,RL,0,
5988,72_5C,9,72_5C_9,RL,0,
5997,72_5D,9,72_5D_9,RL,0,
6006,72_6A,9,72_6A_9,RL,0,
6015,72_6C,9,72_6C_9,RL,0,
6024,72_6D,9,72_6D_9,RL,0,
6033,73_1B,9,73_1B_9,RL,0,
6042,73_1D,9,73_1D_9,RL,0,
6051,73_2B,9,73_2B_9,RL,0,
6060,73_2D,9,73_2D_9,RL,0,
6069,73_3B,9,73_3B_9,RL,0,
6078,73_4A,9,73_4A_9,RL,0,
6087,73_4C,9,73_4C_9,RL,0,
6096,73_6A,9,73_6A_9,RL,0,
6105,73_6D,9,73_6D_9,RL,0,
6114,74_1B,9,74_1B_9,RL,0,
6123,74_1C,9,74_1C_9,RL,0,
6132,74_2B,9,74_2B_9,RL,0,
6141,74_3A,9,74_3A_9,RL,0,
6150,74_3D,9,74_3D_9,RL,0,
6159,74_4A,9,74_4A_9,RL,0,
6168,74_5D,9,74_5D_9,RL,0,
4,01_1D,11,01_1D_11,RL,0,
13,01_2B,11,01_2B_11,RL,0,
22,01_2C,11,01_2C_11,RL,0,
31,01_3D,11,01_3D_11,RL,0,
40,01_4A,11,01_4A_11,RL,0,
49,01_4D,11,01_4D_11,RL,0,
58,01_6C,11,01_6C_11,RL,0,
67,01_6D,11,01_6D_11,RL,1,?
76,02_1C,11,02_1C_11,RL,0,
85,02_3B,11,02_3B_11,RL,0,
94,02_4B,11,02_4B_11,RL,0,
103,02_5A,11,02_5A_11,RL,0,
112,02_5C,11,02_5C_11,RL,0,
121,02_5D,11,02_5D_11,RL,0,
130,03_1C,11,03_1C_11,RL,0,
139,03_1D,11,03_1D_11,RL,0,
148,03_2C,11,03_2C_11,RL,0,
157,03_2D,11,03_2D_11,RL,0,
166,03_4A,11,03_4A_11,RL,0,
175,03_4D,11,03_4D_11,RL,0,
184,03_5D,11,03_5D_11,RL,0,
193,03_6B,11,03_6B_11,RL,0,
202,03_6C,11,03_6C_11,RL,0,
211,03_6D,11,03_6D_11,RL,0,
220,04_1C,11,04_1C_11,RL,0,
229,04_1D,11,04_1D_11,RL,0,
238,04_2A,11,04_2A_11,RL,0,
247,04_2C,11,04_2C_11,RL,0,
256,04_2D,11,04_2D_11,RL,0,
265,04_3A,11,04_3A_11,RL,0,
274,04_3C,11,04_3C_11,RL,0,
283,04_4A,11,04_4A_11,RL,0,
292,04_5B,11,04_5B_11,RL,0,
301,04_5C,11,04_5C_11,RL,0,
310,04_5D,11,04_5D_11,RL,0,
319,04_6A,11,04_6A_11,RL,0,
328,04_6B,11,04_6B_11,RL,1,?
337,04_6D,11,04_6D_11,RL,0,
346,05_1D,11,05_1D_11,RL,0,
355,05_2C,11,05_2C_11,RL,0,
364,05_2D,11,05_2D_11,RL,0,
373,05_3B,11,05_3B_11,RL,0,
382,05_4B,11,05_4B_11,RL,0,
391,05_4D,11,05_4D_11,RL,0,
400,05_5C,11,05_5C_11,RL,0,
409,05_6B,11,05_6B_11,RL,0,
418,05_6C,11,05_6C_11,RL,0,
427,06_1A,11,06_1A_11,RL,0,
436,06_1B,11,06_1B_11,RL,0,
445,06_1C,11,06_1C_11,RL,0,
454,06_2A,11,06_2A_11,RL,0,
463,06_2D,11,06_2D_11,RL,0,
472,06_3A,11,06_3A_11,RL,0,
481,06_3B,11,06_3B_11,RL,0,
490,06_3C,11,06_3C_11,RL,0,
499,06_4A,11,06_4A_11,RL,0,
508,06_5A,11,06_5A_11,RL,0,
517,06_5C,11,06_5C_11,RL,0,
526,06_6A,11,06_6A_11,RL,0,
535,06_6B,11,06_6B_11,RL,0,
544,06_6C,11,06_6C_11,RL,0,
553,06_6D,11,06_6D_11,RL,0,
562,07_1A,11,07_1A_11,RL,0,
571,07_1D,11,07_1D_11,RL,0,
580,07_2A,11,07_2A_11,RL,0,
589,07_2B,11,07_2B_11,RL,0,
598,07_2D,11,07_2D_11,RL,0,
607,07_3B,11,07_3B_11,RL,0,
616,07_3C,11,07_3C_11,RL,0,
625,07_3D,11,07_3D_11,RL,0,
634,07_4D,11,07_4D_11,RL,0,
643,07_5B,11,07_5B_11,RL,0,
652,07_5C,11,07_5C_11,RL,0,
661,07_6A,11,07_6A_11,RL,0,
670,07_6B,11,07_6B_11,RL,0,
679,07_6D,11,07_6D_11,RL,0,
688,08_1D,11,08_1D_11,RL,0,
697,08_2A,11,08_2A_11,RL,0,
706,08_2C,11,08_2C_11,RL,0,
715,08_2D,11,08_2D_11,RL,0,
724,08_3B,11,08_3B_11,RL,0,
733,08_3D,11,08_3D_11,RL,0,
742,08_5B,11,08_5B_11,RL,0,
751,08_5C,11,08_5C_11,RL,0,
760,08_5D,11,08_5D_11,RL,0,
769,08_6C,11,08_6C_11,RL,0,
778,09_1B,11,09_1B_11,RL,0,
787,09_1C,11,09_1C_11,RL,0,
796,09_1D,11,09_1D_11,RL,0,
805,09_2B,11,09_2B_11,RL,0,
814,09_2D,11,09_2D_11,RL,0,
823,09_3D,11,09_3D_11,RL,0,
832,09_4A,11,09_4A_11,RL,0,
841,09_4B,11,09_4B_11,RL,0,
850,09_4D,11,09_4D_11,RL,0,
859,09_5D,11,09_5D_11,RL,0,
868,09_6B,11,09_6B_11,RL,0,
877,09_6C,11,09_6C_11,RL,0,
886,09_6D,11,09_6D_11,RL,0,
895,10_1C,11,10_1C_11,RL,0,
904,10_1D,11,10_1D_11,RL,0,
913,10_2A,11,10_2A_11,RL,0,
922,10_2C,11,10_2C_11,RL,0,
931,10_2D,11,10_2D_11,RL,0,
940,10_3B,11,10_3B_11,RL,0,
949,10_4C,11,10_4C_11,RL,0,
958,10_5C,11,10_5C_11,RL,0,
976,10_6D,11,10_6D_11,RL,0,
985,11_1C,11,11_1C_11,RL,0,
994,11_1D,11,11_1D_11,RL,0,
1012,11_2C,11,11_2C_11,RL,0,
1021,11_4A,11,11_4A_11,RL,0,
1030,11_4B,11,11_4B_11,RL,0,
1039,11_5B,11,11_5B_11,RL,0,
1048,11_6C,11,11_6C_11,RL,0,
1057,11_6D,11,11_6D_11,RL,0,
1066,12_3C,11,12_3C_11,RL,0,
1075,12_4B,11,12_4B_11,RL,0,
1084,12_5D,11,12_5D_11,RL,0,
1093,12_6C,11,12_6C_11,RL,0,
1102,12_6D,11,12_6D_11,RL,0,
1111,13_1A,11,13_1A_11,RL,0,
1120,13_1B,11,13_1B_11,RL,0,
1129,13_1C,11,13_1C_11,RL,0,
1138,13_1D,11,13_1D_11,RL,1,?
1147,13_2B,11,13_2B_11,RL,0,
1156,13_3C,11,13_3C_11,RL,0,
1165,13_3D,11,13_3D_11,RL,0,
1174,13_4A,11,13_4A_11,RL,0,
1183,13_5B,11,13_5B_11,RL,0,
1192,13_6A,11,13_6A_11,RL,0,
1201,13_6D,11,13_6D_11,RL,0,
1210,14_2A,11,14_2A_11,RL,0,
1219,14_2B,11,14_2B_11,RL,0,
1228,14_3A,11,14_3A_11,RL,0,
1237,14_3D,11,14_3D_11,RL,0,
1246,14_4A,11,14_4A_11,RL,1,?
1255,14_4B,11,14_4B_11,RL,0,
1264,14_4D,11,14_4D_11,RL,0,
1273,14_5C,11,14_5C_11,RL,0,
1282,14_6C,11,14_6C_11,RL,0,
1291,15_1A,11,15_1A_11,RL,0,
1309,15_2A,11,15_2A_11,RL,0,
1318,15_2C,11,15_2C_11,RL,0,
1327,15_2D,11,15_2D_11,RL,0,
1345,15_5B,11,15_5B_11,RL,0,
1354,15_5D,11,15_5D_11,RL,0,
1363,15_6D,11,15_6D_11,RL,0,
1372,16_4B,11,16_4B_11,RL,0,
1381,16_5A,11,16_5A_11,RL,0,
1390,17_1D,11,17_1D_11,RL,0,
1399,17_2B,11,17_2B_11,RL,0,
1408,18_4A,11,18_4A_11,RL,0,
1417,18_5B,11,18_5B_11,RL,0,
1426,18_5D,11,18_5D_11,RL,0,
1435,18_6C,11,18_6C_11,RL,0,
1444,19_1A,11,19_1A_11,RL,0,
1453,19_1D,11,19_1D_11,RL,0,
1462,19_2A,11,19_2A_11,RL,0,
1471,19_3A,11,19_3A_11,RL,0,
1480,20_5B,11,20_5B_11,RL,0,
